B,C,D,E,F,G,H,I,J,K,L,N
1,17156.671,17059.51982,-246.58,67.86275911,50.27685125,51.64881673,181.9425588,-32.13724089,4.419213974,28.78151995,17353.54
1,17140.153,17110.11418,-55.96,74.70798469,47.92018888,45.35227912,199.2995352,-25.29201531,34.32688077,73.99376894,17434.94
1,17114.081,17126.48273,-142.83,71.53934701,47.20978334,43.03833296,212.9700646,-28.46065299,59.31909733,41.89694528,17230.18
1,17101.096,17149.95164,-96.15,73.26490045,47.70041733,46.32700282,208.0775572,-26.73509955,19.93564022,33.73902519,17243.16
1,17057.876,17114.68145,-173.54,37.92135127,44.95069859,39.56028561,197.8462473,-62.07864873,81.87056921,-32.3082225,16907.11
1,17014.775,17040.45673,-87.43,10.84233443,42.17353197,39.58304129,161.9079237,-89.15766557,94.50528921,-77.31667613,16649.64
1,16975.918,16919.31582,-512.4,3.980008024,42.02145518,40.41207097,110.7337052,-96.01999198,75.87150385,-159.8470449,16348.5
1,16917.387,16791.98345,-477.27,2.991011878,39.67707152,35.18525081,48.66570885,-97.00898812,85.96654621,-137.4248057,16275.59
1,16894.638,16720.70764,-452.98,24.03835634,40.34597044,44.62749803,-1.653540084,-75.96164366,10.97765687,-92.37230577,16525.37
1,16828.429,16615.548,-1037.28,9.239706764,37.638776,34.24188044,-27.78888644,-90.76029324,74.41756558,-79.59220069,16316.26
1,16734.632,16540.48273,-1019.37,16.87107136,32.53960722,24.30092443,-60.15642638,-83.12892864,55.39689579,-61.35419165,16415.57
1,16597.456,16418.40055,-1167,5.230682016,25.59187695,17.27515626,-83.45936488,-94.76931798,88.78115696,-83.9585266,16063.18
1,16470.694,16302.96491,-1280.6,15.9770935,20.0356516,18.17839499,-125.2247565,-84.0229065,8.278661785,-144.3040517,15962.56
1,16297.857,16129.16418,-1392.32,4.358550158,13.14501657,14.38626857,-169.5816019,-95.64144984,86.84067132,-180.9259276,15514.79
1,16184.118,16033.13927,-879.92,26.18483957,11.9713654,25.75306021,-227.9291354,-73.81516043,9.001956947,-131.4472254,15769.72
1,16076.372,15921.87782,-776.32,19.09453332,12.79658529,26.42835266,-257.2718671,-80.90546668,89.71634399,-88.61647571,15572.18
1,15948.132,15738.192,-1209.49,12.08451246,13.60703574,24.25354556,-297.562559,-87.91548754,38.32174108,-158.5808769,15066.1
1,15809.498,15545.668,-1636.12,12.07193476,14.51512802,23.2818631,-361.3342114,-87.92806524,44.89971088,-141.4672654,14889.25
1,15675.493,15432.18109,-1130.94,26.72364306,14.7836567,24.62670459,-414.4284418,-73.27635694,18.7167753,-86.17374528,15185.32
1,15568.887,15354.85509,-1165.37,30.43609522,16.90329554,28.64839531,-431.0387177,-69.56390478,3.94943197,-74.8270641,15250.2
1,15446.292,15285.89745,-873.56,27.38790687,17.95497909,25.05909973,-435.7844057,-72.61209313,73.26742511,-40.13948235,15189.62
1,15379.556,15276.72073,-566.74,55.69275521,23.00118641,35.56447705,-435.4995448,-44.30724479,71.51611439,14.25755417,15395.82
1,15352.99,15334.41964,182.11,78.03486224,29.20696329,44.71213943,-412.4882617,-21.96513776,9.565867065,65.82780982,15696.9
1,15343.742,15347.02327,-347.41,58.62425399,34.63353367,48.02291774,-374.0905059,-41.37574601,91.96544817,55.55504048,15422.31
1,15275.569,15300.52291,-484.19,33.39998038,35.35504775,35.90412664,-362.5145947,-66.60001962,82.50842561,-40.97527676,15087.99
1,15175.48,15172.47218,-494.81,4.094934467,33.85508787,31.71790235,-378.6285719,-95.90506553,92.38070129,-132.4335718,14571.29
1,15098.202,15012.07945,-595.93,7.9862499,33.44526161,34.60131355,-424.6943176,-92.0137501,62.58426966,-188.8743485,14293.32
1,15019.935,14831.78455,-1078.74,6.409907079,32.87905884,34.46547022,-476.7969363,-93.59009292,73.89660092,-154.9358125,14106.58
1,14923.41,14686.35455,-1030.13,23.73717251,32.58041179,29.34454645,-522.7265909,-76.26282749,5.526870492,-120.2202535,14220.07
1,14840.572,14595.15636,-767.8,33.53999845,32.89080211,33.25436036,-542.4209071,-66.46000155,11.05755936,-64.26528811,14421.82
1,14701.832,14406.36509,-1593.6,3.434268833,30.49543831,27.12403213,-547.4883474,-96.56573117,88.57749238,-98.25804966,13802.22
1,14508.41,14180.86836,-2235.3,2.35143116,25.1613059,19.46154866,-590.5998313,-97.64856884,87.9833662,-112.3461406,13461.6
1,14234.888,13899.64473,-2460.63,1.995820525,17.55740173,9.366253677,-647.1286079,-98.00417947,91.88564665,-145.2094527,12961.68
1,14059.119,13795.95964,-1423.37,34.55087191,15.15006352,26.83623041,-706.4762096,-65.44912809,5.361077387,-98.31087661,13664.62
1,13859.731,13620.50345,-1477.18,11.40522684,12.95058817,25.26350788,-707.317759,-88.59477316,73.27950853,-104.9254071,13094.11
1,13748.002,13546.73418,-839.32,37.40075838,16.28117056,35.5775114,-731.9327254,-62.59924162,11.56551509,-66.79543863,13454
1,13671.269,13506.36836,-580.59,43.22151611,19.80469718,39.53864402,-718.3433738,-56.77848389,84.1913038,-14.24731183,13525.99
1,13595.576,13447.89218,-870.42,32.38356299,22.40206277,39.65108489,-697.3691866,-67.61643701,25.39643026,-63.94432597,13349.65
1,13569.995,13514.92564,-457.56,70.15783069,27.04412859,46.92400744,-675.5842499,-29.84216931,8.204857698,64.89569116,13964.26
1,13520.437,13579.69745,124.02,84.55797274,32.14592602,43.79662731,-611.2543507,-15.44202726,42.74930333,105.8467741,13926.24
1,13487.2,13570.49982,8.25,52.0339978,37.00589891,45.66235909,-562.9885501,-47.9660022,83.42563844,41.17702727,13469.85
1,13474.091,13542.01073,368.83,40.82952051,40.85370785,48.19432775,-550.5663219,-59.17047949,78.98460689,-26.5154862,13330.51
1,13445.542,13396.93782,-988.43,4.871489571,41.14127475,46.22801802,-553.1442658,-95.12851043,84.59357687,-174.8622423,12676.19
1,13336.66,13238.80291,-518.31,3.97979824,38.08416739,32.88987366,-593.0226425,-96.02020176,85.33342829,-147.2607268,12575.8
1,13338.434,13197.92836,-342.15,38.51153742,40.79479844,50.28182529,-616.2856763,-61.48846258,12.55871608,-63.83984471,13111.85
1,13356.574,13251.92218,109.41,72.23804064,44.27852667,52.73935367,-584.9079782,-27.76195936,8.270015061,21.67893105,13635.4
1,13388.979,13341.64327,500.39,86.06490846,48.5628659,54.69141343,-516.3744563,-13.93509154,9.687930397,74.79680806,13850.04
1,13464.434,13471.68345,139.94,93.97615994,54.7221256,60.68322823,-439.1000145,-6.023840058,24.98590514,99.96612277,14104.2
1,13562.236,13740.38273,1016.04,98.47437832,57.55378036,63.02311089,-344.809316,-1.525621685,9.138165565,176.3893751,14942.28
1,13647.313,13961.25073,1307.16,86.50341925,57.74832501,60.95734624,-214.7026045,-13.49658075,67.63466401,137.4543185,14777.01
1,13727.822,14075.36473,944.43,67.3116545,59.27609069,60.24842981,-128.3892772,-32.6883455,76.50862069,62.91440694,14274.94
1,13829.682,14188.32618,1672.92,70.14682329,62.20782096,63.1850778,-90.99512453,-29.85317671,35.8502695,52.41777197,14349.11
1,13941.217,14181.39127,1215.74,48.83355568,66.60402757,64.80834849,-63.90680099,-51.16644432,84.88191934,-3.553672296,13791.54
1,14112.358,14244.29909,1175.36,63.13344705,72.51939245,70.56375158,-71.15778312,-36.86655295,11.06465302,20.2216797,14287.21
1,14236.748,14288.55218,720.35,61.98158831,74.86639754,66.83803862,-42.68231006,-38.01841169,6.659288842,19.81215382,14355.75
1,14338.877,14364.90527,806.65,69.4363742,74.5862309,64.71128832,-11.04774708,-30.5636258,3.947895174,41.23099003,14656.69
1,14411.66,14408.35855,473.67,60.63865426,72.04360548,60.91104522,32.36163232,-39.36134574,66.56925774,61.3077587,14577.87
1,14497.347,14508.25127,18.79,87.9525286,71.44124235,62.36703778,66.41654579,-12.0474714,5.587862358,96.98094203,14961.07
1,14510.473,14613.01364,296.53,79.40177392,69.53398191,52.39637495,118.9828512,-20.59822608,90.20195238,155.2753949,15073.54
1,14544.497,14723.33673,842.31,81.97950085,69.08159007,56.50017576,166.7860184,-18.02049915,56.71043924,123.1936286,15117.25
1,14633.785,14836.66818,818.71,84.96178524,70.84660314,70.61450089,205.924282,-15.03821476,17.90431465,90.18096226,15167.82
1,14749.266,14994.87455,1712.38,99.06387819,73.73830863,73.78511198,242.4168536,-0.936121813,10.99253634,117.8622588,15503.92
1,14891.325,15079.03164,924.92,76.69546587,76.52449965,82.85649525,285.9497849,-23.30453413,80.82529074,79.19687566,15212.13
1,14971.916,15115.72164,737.37,68.53986334,77.06514128,72.57261295,296.0274038,-31.46013666,69.14836224,36.8989644,15093.12
1,15008.759,15070.67873,67.49,44.68973631,75.33595608,58.83292177,287.4307789,-55.31026369,89.17546593,-47.49712667,14724.18
1,15007.656,15004.66073,67.79,13.20765235,69.71308389,49.70399274,252.2011119,-86.79234765,79.93044099,-95.66353373,14645.66
1,15004.242,14920.31055,-417.34,14.45097683,65.09431615,49.09502502,215.1221914,-85.54902317,25.6510472,-139.05768,14543.73
1,14975.958,14861.03564,-395.31,25.55695011,58.8547583,41.36387508,178.9182363,-74.44304989,41.91280755,-83.4716629,14678.23
1,14892.977,14727.90327,-873.52,3.086464529,51.22322736,28.8267324,150.9909204,-96.91353547,90.45536115,-119.7173852,14243.73
1,14821.401,14638.542,-766.33,18.3398941,44.85926669,32.741293,101.3190295,-81.6601059,9.267640403,-103.8500435,14401.49
1,14749.654,14571.07818,-1053.57,21.72608322,38.53569649,32.68578268,72.25302908,-78.27391678,86.68564077,-55.07898505,14450.35
1,14647.484,14522.45382,-729.91,23.93479888,31.02278856,21.10053856,52.30836592,-76.06520112,6.247307195,-67.51987652,14482.22
1,14555.95,14458.69127,-796.33,14.08206393,24.76144836,22.45142417,35.47671243,-85.91793607,88.35473276,-70.10828167,14296.79
1,14451.472,14366.39855,-675.84,4.453606247,18.35282265,20.82858675,6.179046751,-95.54639375,86.68348996,-146.945467,14048.34
1,14435.507,14386.95455,-81.13,68.34125643,20.71797466,45.8810842,-25.57440487,-31.65874357,7.042391092,15.9320052,14564.53
1,14420.792,14398.40964,-45.22,66.69803837,26.06701326,46.17893441,-17.42785148,-33.30196163,18.36205925,13.58569277,14498.51
1,14471.405,14512.78564,371.63,94.89997463,34.11191304,60.65568248,-7.158825459,-5.100025369,9.999289445,204.9348814,15049.86
1,14493.492,14590.54836,655.37,81.24071322,39.68028936,54.61841175,34.76721237,-18.75928678,41.66301394,158.1959252,14899.1
1,14517.502,14588.79164,82.34,43.61613453,43.73325636,55.0612152,51.35614453,-56.38386547,72.21130221,4.211504716,14483.83
1,14571.85,14666.51309,494.62,85.33017074,50.43228402,60.15721366,43.35242773,-14.66982926,85.30665965,130.9368234,14944.97
1,14616.891,14726.31491,418.54,81.32774448,56.39245015,58.43246502,66.04415781,-18.67225552,34.42484121,72.51321894,14900.76
1,14634.93,14734.62745,365.82,59.76751344,59.9757216,53.13506919,76.73030662,-40.23248656,79.4221997,22.95944251,14662.61
1,14637.68,14678.14745,275.95,29.13867714,61.48138292,50.45381635,63.77763806,-70.86132286,79.82188731,-68.32993787,14324.29
1,14632.927,14562.35291,-563.72,5.706053838,61.60662768,49.23459446,26.12947476,-94.29394616,86.59403601,-139.0729083,14000.81
1,14529.601,14362.05164,-967.24,19.4489316,56.7173952,33.1069504,-31.58784999,-80.5510684,26.19163094,-207.7953273,13531.27
1,14431.63,14178.26964,-1531.06,22.72537075,52.32012844,33.69698704,-107.2748331,-77.27462925,7.38251041,-148.1714653,13518.8
1,14252.934,13965.77327,-1636.2,10.27451248,43.85758222,17.02100958,-169.8767164,-89.72548752,72.61658347,-111.4985907,13262.9
1,14094.584,13795.34891,-1168.23,29.71748265,38.70525917,19.67845955,-232.9255953,-70.28251735,3.95485957,-108.700973,13315.6
1,14050.433,13785.84636,-902.65,58.22894067,40.16653978,42.4467004,-265.6884579,-41.77105933,13.04677144,-9.826938626,14042.32
1,13955.432,13775.76036,-905.8,58.88172184,37.52169489,31.06682345,-241.5848804,-41.11827816,74.47621558,15.24105036,13994.96
1,13822.387,13705.73818,-1092.3,43.85143273,33.77406371,26.97617754,-229.1974324,-56.14856727,93.82690494,-18.12386662,13570.31
1,13725.378,13682.126,-631.77,56.7419805,33.47151042,32.51050174,-242.8237786,-43.2580195,59.7895331,-0.863190107,13692.52
1,13647.667,13649.72636,-453.63,52.74711209,35.83235392,34.94188818,-244.8640716,-47.25288791,59.29419986,-16.30201641,13547.18
1,13557.804,13550.54691,-429.09,32.71633893,38.53338242,33.37034446,-259.612465,-67.28366107,88.93881143,-86.82931159,13102.18
1,13464.252,13375.628,-923.05,10.6099439,37.64948365,32.92086257,-304.5984846,-89.3900561,72.85595689,-156.3035544,12595.75
1,13398.415,13265.84218,-402.47,34.19025001,38.79597158,38.99411232,-365.5875175,-65.80974999,16.01259431,-122.2967747,12860.43
1,13377.692,13203.52491,-259.93,43.63358468,42.1318788,46.46405012,-389.097793,-56.36641532,29.25418509,-57.96993311,13055.67
1,13298.764,13048.73,-1516,18.03007512,40.96313805,38.41672097,-398.0181246,-81.96992488,89.83881342,-92.31909835,12526.32
1,13074.702,12776.53655,-2193.26,2.762382087,35.41648219,17.09693146,-445.5307187,-97.23761791,87.53807659,-149.4237821,11801.7
1,12844.73,12525.72527,-1875.07,7.809288446,30.30923885,16.8052356,-526.5170553,-92.19071155,71.54271756,-136.0487144,11695.24
1,12620.535,12250.02164,-2364.16,18.95453299,27.81954888,17.09025574,-596.2373655,-81.04546701,11.63511136,-163.0257676,11328.36
1,12304.068,11869.53345,-3019.33,8.28530508,22.97388133,11.26010219,-679.6229688,-91.71469492,56.63711486,-152.9521015,10527.85
1,12080.259,11688.62836,-1793.09,32.93854191,20.99302432,26.29347874,-778.1252012,-67.06145809,9.60746082,-80.60024405,11309.09
1,11918.381,11580.10855,-1112.35,41.9567491,21.91706533,31.81031615,-792.9135731,-58.0432509,84.14069128,-33.24575922,11483.4
1,11739.718,11378.42473,-2051.31,19.20852873,22.77692382,30.654002,-793.8667428,-80.79147127,90.17954189,-80.65901578,10809.12
1,11511.824,11167.83782,-2474.18,17.69238495,21.12713731,25.12356676,-832.8771135,-82.30761505,26.73641799,-105.9626914,10581.49
1,11203.792,10888.47891,-2550.97,2.072255467,16.97100439,19.14385085,-877.5977503,-97.92774453,92.68738365,-114.2775419,9975.35
1,10973.469,10710.16945,-1578.61,13.13728052,16.48172493,25.54858901,-938.6025328,-86.86271948,61.18460672,-95.93784575,10223.09
1,10861.638,10657.42782,-1011.85,34.0102462,19.60651134,37.42197148,-952.856269,-65.9897538,13.36280177,-45.12075114,10683.39
1,10709.104,10531.65727,-1158.46,13.20026546,20.14560904,34.28301171,-930.5697412,-86.79973454,88.31281721,-76.93242413,10169.9
1,10553.438,10361.22018,-756.15,4.13076649,18.66323239,34.06315522,-941.7940004,-95.86923351,84.39069864,-119.731936,9771.7
1,10370.76,10024.426,-2608.02,4.063994672,18.24110135,32.27789894,-981.3734172,-95.93600533,86.62702089,-193.4369151,8701.07
1,10090.807,9686.026,-2973.84,19.4632899,16.89357615,19.33184787,-1073.854802,-80.5367101,22.06335345,-186.4469077,8509.56
1,9843.275,9489.166545,-1801.04,36.81961705,16.37986294,24.68190261,-1139.343011,-63.18038295,33.11657522,-87.59579942,9008.08
1,9666.814,9343.936545,-1536.98,43.59879734,18.8188898,29.24276395,-1144.601654,-56.40120266,62.77576719,-59.72018644,9044.51
1,9587.471,9365.981273,-187.29,67.66929705,23.81658101,41.67703414,-1122.515605,-32.33070295,16.18837959,5.447309433,9788.06
1,9623.704,9502.382909,114.59,86.48720359,32.25807583,53.84639882,-1035.917753,-13.51279641,13.62327742,67.99361197,10337.68
1,9664.507,9685.549455,-52.27,96.09933144,40.55428092,54.28991377,-916.1364102,-3.900668564,6.764929562,84.27635702,10631.12
1,9608.169,9768.368182,-49.89,74.5875949,44.61201579,44.13939457,-800.1112139,-25.4124051,92.33798342,77.82495804,10120.01
1,9564.601,9791.286545,-37.48,62.70989711,49.56297895,45.34410533,-739.0448703,-37.29010289,79.12405373,26.66706829,9734.22
1,9583.86,9863.957273,1263.22,69.79328945,56.12923125,52.13482698,-704.6215335,-30.20671055,23.30213472,33.6697302,9964.29
1,9767.369,10037.10273,2026.6,87.40001601,64.46283338,72.870528,-646.3111731,-12.59998399,7.251200809,78.34517933,10536.16
1,9900.382,10050.252,831.61,46.09057711,67.1255621,64.72402349,-566.0378109,-53.90942289,93.35907846,18.9150567,9839.69
1,9953.207,9984.060727,491.82,31.30024816,66.57362522,56.11158546,-546.5521894,-68.69975184,71.08014569,-67.05580088,9536.33
1,9987.298,9880.826727,-402.64,7.028344617,62.91657994,53.84237375,-547.045683,-92.97165538,79.26031445,-111.2335317,9385.42
1,9937.593,9754.228909,-1046.67,16.81123129,57.83077337,43.43750413,-552.4171121,-83.18876871,30.23309196,-139.8663737,9291.01
1,9797.545,9572.339273,-1693.92,3.158123161,49.49786532,30.5014424,-561.6237685,-96.84187684,77.97470909,-139.975177,8937.2
1,9611.811,9386.200182,-1346.23,2.117542065,40.09968639,23.16928713,-587.8994302,-97.88245794,90.77865232,-119.3189711,8773.78
1,9444.911,9175.145455,-1283.21,5.971989939,33.23812589,24.50257877,-617.1336342,-94.02801006,39.92056054,-147.9242096,8451.01
1,9363.01,9078.836182,-1049.08,26.56475275,29.62361146,37.7806755,-647.338873,-73.43524725,13.34383933,-78.29085266,8915.21
1,9256.893,8995.219818,-1633.04,26.02841819,25.24712433,33.06631007,-633.5047827,-73.97158181,40.84213002,-54.15236374,8903.12
1,9072.83,8893.153818,-1144.16,18.14935376,18.3220581,16.76399317,-619.2466595,-81.85064624,91.35170604,-49.39131485,8695.53
1,8991.533,8884.770182,-509.61,44.05939673,18.11894007,33.08954758,-609.7642363,-55.94060327,8.680770852,-24.08497611,9026.72
1,8947.172,8903.167818,-292.7,51.08375227,20.09729048,39.76153878,-572.8127117,-48.91624773,24.17672478,32.67647889,9092.72
1,8892.617,8883.658364,-451.14,46.76016079,24.07047209,37.97463332,-536.6939546,-53.23983921,93.01983414,43.49033225,8839.87
1,8837.44,8855.771636,-197.96,41.85431906,26.57478087,37.87078763,-520.2421819,-58.14568094,14.42020088,-91.98807821,8739.24
1,8818.463,8839.406182,-26.35,42.66497738,30.52546629,45.08095162,-507.8730682,-57.33502262,42.37569061,-43.04912535,8747.43
1,8864.06,8914.185636,778.74,90.40572509,39.35428459,60.14244849,-484.8643181,-9.594274911,2.953602778,105.8349795,9229.75
1,8915.479,8932.574727,49.99,58.20365547,44.57745115,61.74158868,-433.668944,-41.79634453,88.07909737,97.47608862,8965.2
1,8940.22,8977.509455,259.5,72.06431148,49.12740702,56.43348606,-403.0197962,-27.93568852,80.10760679,139.1243757,9162.62
1,9015.398,9107.451273,959.37,98.03512016,56.32807722,65.64239998,-354.3888551,-1.964879837,5.971797059,194.5381881,9654.9
1,9110.391,9222.008,618.74,92.13580691,63.72672253,71.54163284,-280.2558258,-7.864193089,33.07130641,156.2504286,9645.46
1,9176.726,9327.404182,597.35,95.6248338,68.88326624,67.29013861,-218.9497004,-4.3751662,11.95806911,104.3566635,9690.07
1,9250.693,9446.615818,992.52,92.17097711,72.99198872,68.54171994,-163.4468628,-7.829022891,58.24959807,124.5320184,9832.39
1,9364.404,9578.668,1237.74,97.90955908,78.10692855,80.14048294,-106.7130048,-2.090440919,14.72361809,107.410035,9976.98
1,9462.009,9642.465455,967.86,75.6871352,81.49021017,73.83621258,-55.40574429,-24.3128648,91.70147877,76.55618313,9715.29
